transaction_id,account_id,merchant_id,amount,is_fraud
1978,1485,45,11393.11,0
1979,1232,122,13342.21,0
1980,1816,175,4149.67,0
1981,1741,195,5112.98,0
1982,664,152,8842.62,0
1983,438,10,18450.7,0
1984,1562,73,13100.0,0
1985,706,48,8774.73,0
1986,1360,163,14260.33,0
1987,422,182,4272.26,0
1988,1774,87,13261.67,0
1989,321,111,5266.91,0
1990,1521,199,1991.54,0
1991,587,16,10243.1,0
1992,947,53,12171.94,0
1993,1187,40,6482.34,0
1994,1835,100,9137.52,0
1995,1565,20,12351.65,0
1996,1189,69,14192.75,0
1997,849,45,17389.29,0
1998,1722,6,3863.61,0
1999,1590,197,18786.93,0
2000,1319,177,10932.0,0
2001,42,39,14692.55,0
2002,1948,102,12494.23,0
2003,1309,130,139.29,0
2004,939,107,-3214.04,0
2005,387,39,13157.16,0
2006,1162,118,7776.32,0
2007,1211,149,12555.33,0
2008,910,168,6921.07,0
2009,716,82,2805.86,0
2010,431,54,2125.45,0
2011,554,110,13263.3,0
2012,1886,12,1919.5,0
2013,1440,165,12866.92,0
2014,800,110,4599.0,0
2015,426,38,14272.46,0
2016,1440,143,-1429.75,0
2017,26,7,124.5,0
2018,1395,78,12147.79,0
2019,385,178,9005.78,0
2020,56,65,96.96,0
2021,1277,102,17570.68,0
2022,634,195,1898.6,0
2023,106,101,5526.78,0
2024,1154,44,57.2,0
2025,849,31,4700.69,0
2026,670,171,7291.17,0
2027,376,77,2381.18,0
2028,743,48,14227.34,0
2029,967,82,4848.32,0
2030,308,127,13237.75,0
2031,91,189,176.8,0
2032,1417,84,4425.89,0
2033,1558,10,-4798.54,0
2034,802,29,13965.94,0
2035,110,48,10647.17,0
2036,1585,190,15445.58,0
2037,1665,116,6390.27,0
2038,585,13,14993.52,0
2039,340,172,11189.56,0
2040,1589,47,-4909.68,0
2041,979,103,1342.36,0
2042,356,192,7347.28,0
2043,1916,91,10467.18,0
2044,168,53,-3360.23,0
2045,557,92,12627.0,0
2046,1476,77,8588.4,0
2047,905,44,8144.48,0
2048,105,156,2301.14,0
2049,150,2,9870.58,0
2050,146,101,-4312.68,0
2051,716,57,-3382.49,0
2052,874,57,13346.75,0
2053,299,34,3047.28,0
2054,1191,58,3674.18,0
2055,1737,180,209.63,0
2056,646,157,6140.52,0
2057,723,35,-3700.16,0
2058,1072,75,2509.08,0
2059,638,176,8178.1,0
2060,239,33,6640.8,0
2061,1031,115,19991.74,0
2062,464,75,4719.12,0
2063,453,73,4674.98,0
2064,784,78,7589.54,0
2065,897,9,-242.42,0
2066,371,48,16907.61,0
2067,1573,67,9306.69,0
2068,487,164,-197.31,0
2069,1235,199,14836.04,0
2070,165,119,-4141.7,0
2071,1149,172,19564.11,1
2072,1361,188,16628.73,0
2073,192,191,9490.99,0
2074,730,133,-2217.61,0
2075,214,119,381.82,0
2076,574,86,1985.88,0
2077,1352,106,1025.79,0
2078,957,76,7438.0,0
2079,381,40,18614.01,0
2080,673,19,6104.31,1
2081,1602,47,11539.11,0
2082,798,65,12214.58,0
2083,239,195,16789.52,0
2084,1556,146,-4154.47,0
2085,700,178,5108.25,0
2086,1106,30,14618.38,0
2087,1387,126,15371.68,0
2088,505,66,18183.32,0
2089,202,5,12569.86,0
2090,920,93,1128.85,0
2091,1528,97,7641.64,0
2092,1668,170,-4191.37,0
2093,37,94,11173.21,0
2094,644,106,8857.38,0
2095,1613,133,11670.91,0
2096,1625,178,18253.51,1
2097,1997,85,12181.92,0
2098,1426,58,3011.25,0
2099,765,79,-31.58,0
2100,1880,8,16365.91,0
2101,706,159,-141.7,0
2102,1200,12,-959.76,0
2103,545,149,165.3,0
2104,1594,94,7721.02,0
2105,1491,190,-1895.31,1
2106,1225,91,18452.96,0
2107,540,33,19156.34,0
2108,1571,154,19345.05,0
2109,1017,100,-4021.88,0
2110,1661,168,18654.94,0
2111,394,193,19935.37,0
2112,833,187,18560.73,0
2113,1066,15,11773.47,0
2114,597,114,12530.75,0
2115,393,129,-1943.68,0
2116,700,11,16857.43,0
2117,1647,55,-3509.01,0
2118,1807,2,2943.26,0
2119,441,65,19778.79,0
2120,1861,172,5558.2,0
2121,1641,16,-1721.09,0
2122,1530,150,19232.37,0
2123,918,106,19603.49,0
2124,320,146,-323.93,0
2125,553,175,16620.1,0
2126,1239,30,4760.58,0
2127,1095,10,4534.21,1
2128,568,186,1567.44,0
2129,919,62,-3882.24,0
2130,236,85,1700.22,0
2131,1305,134,-3655.58,0
2132,987,67,18109.3,0
2133,1641,41,11543.02,0
2134,1926,171,17165.57,0
2135,1911,18,12932.27,0
2136,1186,58,-1717.83,0
2137,1215,60,18514.54,0
2138,1033,88,17497.33,0
2139,60,27,3701.9,0
2140,893,68,-2211.67,0
2141,1841,22,12603.87,0
2142,225,152,13209.03,0
2143,1843,40,17420.73,0
2144,700,109,-3683.61,0
2145,582,74,-1457.4,0
2146,1829,66,9956.22,0
2147,1311,168,10478.29,0
2148,994,6,-4159.76,0
2149,169,112,4923.3,0
2150,1086,18,9604.04,0
2151,1373,81,13447.78,0
2152,1466,102,2903.77,0
2153,14,110,7097.59,0
2154,164,30,15351.37,0
2155,1444,122,18847.38,0
2156,757,149,757.87,0
2157,1871,62,1326.06,0
2158,1544,138,18495.45,0
2159,1690,120,4897.78,0
2160,1572,107,12958.71,0
2161,1584,141,10306.63,0
2162,1621,76,2139.69,0
2163,1052,9,11339.06,0
2164,1732,196,11389.15,0
2165,446,39,9811.08,0
2166,1232,24,-2508.48,0
2167,1494,125,19879.3,0
2168,716,118,5010.41,0
2169,976,34,10956.27,0
2170,819,61,17144.04,0
2171,104,169,5582.21,0
2172,742,133,14348.13,0
2173,426,79,19295.61,0
2174,1125,50,3973.37,0
2175,1565,132,5131.74,0
2176,639,51,17639.4,0
2177,850,52,-1008.93,0
2178,1546,122,-4285.13,0
2179,1130,167,17722.23,0
2180,1703,8,15539.79,1
2181,769,113,19314.58,0
2182,1831,45,-3544.06,0
2183,277,88,-1095.57,0
2184,1089,28,-2367.19,0
2185,1807,119,12085.4,0
2186,900,107,10150.25,0
2187,188,27,3983.38,0
2188,1341,193,-3564.41,0
2189,1940,162,10991.55,0
2190,1162,81,9253.01,0
2191,1367,101,-2177.42,0
2192,105,62,17722.74,0
2193,546,62,-26.26,0
2194,380,166,13587.73,0
2195,110,26,17126.9,0
2196,1968,121,9486.87,0
2197,545,24,1171.22,0
2198,354,39,2731.21,0
2199,743,124,17143.69,0
2200,317,21,2456.43,0
2201,1290,94,13654.76,0
2202,1718,175,19754.13,0
2203,1876,115,19995.42,0
2204,1089,176,8336.99,0
2205,333,121,15663.89,0
2206,1537,13,19756.25,0
2207,1157,131,4366.82,0
2208,592,160,1310.24,0
2209,783,163,-2144.17,0
2210,1777,19,-1477.51,0
2211,540,142,16338.91,0
2212,735,176,9718.08,0
2213,1559,81,16842.73,0
2214,1520,123,14736.38,0
2215,621,68,11843.62,0
2216,619,173,10232.8,0
2217,1681,19,-3791.53,0
2218,1393,64,16806.88,0
2219,1890,101,5446.05,0
2220,909,66,8994.67,0
2221,1934,66,-4451.16,0
2222,1675,75,18401.84,0
2223,1820,45,17568.51,0
2224,1834,87,8581.95,0
2225,992,67,9432.79,0
2226,99,197,12625.43,0
2227,317,3,1617.37,0
2228,123,166,547.89,0
2229,1344,170,11850.57,0
2230,799,168,-2389.44,0
2231,1617,178,6351.55,0
2232,1519,163,7319.01,0
2233,457,24,4533.42,0
2234,522,88,-368.3,0
2235,520,17,3882.91,0
2236,917,40,3438.93,0
2237,717,194,7481.64,0
2238,315,172,11867.02,0
2239,1970,151,19205.88,0
2240,709,6,-1395.92,0
2241,710,194,16825.43,0
2242,1566,149,2104.45,0
2243,1503,119,9784.32,0
2244,1937,120,8668.42,0
2245,1995,35,8923.71,0
2246,1044,113,13083.97,0
2247,560,29,4542.21,0
2248,969,7,2977.5,0
2249,1154,53,16320.86,0
2250,1317,165,502.38,0
2251,1921,23,-493.85,0
2252,1156,97,-4609.81,0
2253,356,136,264.44,0
2254,1078,76,7963.29,0
2255,890,176,8462.72,0
2256,793,10,1360.51,0
2257,1411,117,-3193.15,0
2258,265,24,13616.02,0
2259,982,175,13949.38,0
2260,1239,181,19945.91,0
2261,1484,39,17500.74,0
2262,1482,195,18151.55,0
2263,802,66,14955.1,0
2264,43,6,10387.57,0
2265,1610,21,-1786.35,0
2266,862,73,10557.83,0
2267,1302,74,-3601.1,0
2268,1862,36,17132.48,0
2269,1778,131,7045.53,0
2270,1154,170,12436.82,0
2271,350,173,-3693.91,0
2272,1730,44,8356.21,0
2273,1568,91,2531.58,0
2274,1130,161,2124.21,0
2275,912,60,4741.4,1
2276,1740,93,-4984.01,0
2277,1,83,6666.52,0
2278,1781,198,7164.17,0
2279,584,83,16578.27,0
2280,432,77,6213.14,0
2281,1330,26,4088.91,0
2282,1933,21,19868.68,0
2283,1551,120,9280.33,0
2284,53,130,6815.33,0
2285,940,175,7398.4,0
2286,520,108,15229.53,0
2287,1354,158,3516.91,0
2288,1582,27,4729.01,0
2289,1349,71,13896.83,0
2290,1138,148,-3175.41,0
2291,147,50,16629.23,0
2292,1190,95,5755.07,0
2293,1403,23,9532.32,0
2294,1163,141,13936.9,0
2295,629,81,1651.3,0
2296,299,132,17257.86,0
2297,1300,142,19480.62,0
2298,1940,20,7356.86,0
2299,789,124,18423.43,0
2300,850,13,-4971.78,0
2301,1849,3,17355.95,0
2302,178,175,2776.13,0
2303,842,131,2787.39,0
2304,1378,129,702.22,1
2305,1178,90,2925.35,0
2306,1950,152,337.11,0
2307,1225,35,17646.73,0
2308,878,14,17475.59,0
2309,1139,195,-2444.72,0
2310,1695,141,-1428.54,0
2311,1578,175,16550.47,0
2312,759,50,4973.44,0
2313,1092,78,-768.21,0
2314,1469,154,7766.74,0
2315,445,3,5416.7,0
2316,1350,179,479.04,0
2317,1870,40,13018.81,0
2318,708,196,10782.23,0
2319,602,164,-2508.46,0
2320,1647,51,18134.67,0
2321,1904,1,8961.75,0
2322,1383,104,1255.11,0
2323,145,161,157.3,0
2324,275,135,-1601.3,0
2325,509,117,5615.94,0
2326,1203,116,-1611.47,0
2327,753,52,5395.41,0
2328,1862,120,-1280.74,0
2329,1855,139,11420.19,0
2330,477,155,14631.05,0
2331,1867,142,8738.07,0
2332,2000,86,12001.42,0
2333,1438,46,18459.47,0
2334,1177,76,10959.29,0
2335,1128,10,4103.95,0
2336,1099,152,6237.0,0
2337,1152,61,16513.13,0
2338,1735,18,-1731.99,0
2339,666,86,3143.43,0
2340,568,137,9432.0,0
2341,1814,145,11909.74,0
2342,1369,128,14087.48,0
2343,531,104,2955.17,0
2344,159,186,-1353.52,0
2345,1562,141,18870.98,0
2346,1450,178,-3090.19,0
2347,681,101,-2604.87,0
2348,23,6,7373.56,0
2349,1071,85,15481.78,0
2350,525,51,14362.6,0
2351,729,36,18442.48,0
2352,1858,71,-1459.94,0
2353,1730,100,4393.18,0
2354,144,25,2053.55,0
2355,1609,139,16521.75,0
2356,668,44,7208.87,0
2357,1613,14,-4328.8,0
2358,1443,29,12699.11,0
2359,681,74,4717.45,0
2360,973,50,8278.67,0
2361,799,5,17344.69,0
2362,85,200,1418.44,0
2363,416,110,1006.62,0
2364,694,197,1579.81,0
2365,482,122,3452.7,0
2366,456,88,-2316.15,0
2367,827,57,12430.49,0
2368,297,26,184.97,0
2369,1136,6,18153.64,0
2370,1986,144,392.16,0
2371,1254,60,1391.05,0
2372,1120,100,2425.51,0
2373,950,12,14213.45,0
2374,680,75,5690.16,0
2375,378,3,15483.37,0
2376,1180,63,14621.34,0
2377,421,192,18237.26,0
2378,105,190,13915.1,0
2379,1729,134,-3702.22,0
2380,330,19,15932.03,0
2381,439,18,18451.81,0
2382,1156,80,19842.23,0
2383,1891,171,-1868.31,0
2384,382,73,10331.83,0
2385,138,131,-13.53,0
2386,943,126,1562.74,0
2387,843,72,13639.61,0
2388,270,38,19441.69,0
2389,1574,68,9871.39,0
2390,396,172,16264.61,0
2391,1581,80,-4777.9,0
2392,913,191,-4084.21,0
2393,464,42,9918.11,0
2394,1699,64,4724.58,0
2395,450,182,17243.95,0
2396,1355,78,2549.55,0
2397,1277,127,5801.28,0
2398,1705,105,8197.73,0
2399,1987,199,1825.97,0
2400,1309,76,17712.37,0
2401,1298,165,6613.34,0
2402,20,132,5603.89,0
2403,239,130,16243.83,0
2404,1294,122,2799.46,0
2405,418,44,15436.63,0
2406,1969,195,-1943.18,0
2407,1334,196,-430.29,0
2408,1055,102,18771.04,0
2409,1850,62,16061.19,0
2410,1128,1,4697.47,0
2411,1706,17,10961.41,0
2412,186,16,18574.25,0
2413,1152,9,296.47,0
2414,1234,181,-3524.74,0
2415,1438,59,8436.7,0
2416,1305,119,-1435.08,0
2417,1983,137,-317.02,0
2418,253,140,17288.48,0
2419,19,119,-4814.91,0
2420,712,41,15420.5,0
2421,1756,143,7923.77,0
2422,1160,66,8982.36,0
2423,223,75,11794.2,0
2424,3,11,5786.12,0
2425,1987,8,-2109.7,0
2426,1260,183,-2429.49,0
2427,854,134,13859.05,0
2428,1489,181,525.88,0
2429,228,148,-4297.46,0
2430,913,167,19490.35,0
2431,1678,99,19509.79,0
2432,499,72,4453.53,0
2433,521,113,-4361.9,0
2434,702,107,13181.62,0
2435,1886,34,15775.3,0
2436,917,57,-1874.66,0
2437,1996,117,-1613.53,0
2438,1701,120,15555.6,0
2439,1163,147,18047.68,0
2440,1300,71,14768.87,0
2441,291,159,18.62,0
2442,1077,40,5288.03,0
2443,1711,142,10021.06,0
2444,1134,103,-992.66,0
2445,715,124,265.06,0
2446,948,123,2072.15,0
2447,648,100,7737.83,0
2448,1028,165,7770.12,0
2449,1691,172,15357.36,0
2450,684,137,13825.26,0
2451,1960,58,17843.39,0
2452,870,148,15822.54,0
2453,1071,109,1346.94,0
2454,94,121,3282.42,0
2455,940,92,7510.58,0
2456,560,50,-4643.22,0
2457,1776,148,17597.55,0
2458,1883,105,-3891.39,0
2459,213,164,3061.03,0
2460,436,117,9229.37,0
2461,852,27,7946.03,0
2462,508,200,11361.5,0
2463,836,32,8188.0,0
2464,651,1,725.04,0
2465,205,17,26.95,0
2466,381,137,17681.18,0
2467,1097,84,1599.17,0
2468,1540,45,2024.43,0
2469,1100,66,5323.82,0
2470,1865,32,-1514.04,0
2471,77,45,7681.82,0
2472,816,9,11625.79,0
2473,768,30,14650.01,0
2474,410,84,12786.36,0
2475,1638,166,-1309.1,0
2476,106,60,6401.68,0
2477,1869,1,-4035.34,0
2478,551,5,-4555.05,0
2479,1500,63,6003.26,0
2480,826,164,1324.01,0
2481,1299,65,12084.02,0
2482,88,78,13106.02,0
2483,1747,152,17385.09,0
2484,881,132,14017.06,0
2485,1101,114,-3793.9,0
2486,1101,196,4290.58,0
2487,1466,25,1825.58,0
2488,540,135,4653.31,0
2489,245,141,-998.11,0
2490,578,196,-2557.4,0
2491,1802,43,8024.61,0
2492,1406,57,13009.53,0
2493,982,164,12547.77,0
2494,717,142,6273.61,0
2495,1594,72,8056.97,0
2496,1737,27,7908.22,0
2497,1761,128,12289.26,0
2498,142,106,-3801.87,0
2499,893,165,12747.4,0
2500,1392,71,9555.02,0
2501,1108,153,-47.28,0
2502,1167,67,-3773.53,0
2503,352,90,-2286.81,0
2504,545,4,8117.28,0
2505,913,106,13960.21,0
2506,152,79,3366.43,0
2507,1182,96,4478.1,0
2508,1470,93,18353.66,0
2509,653,74,325.33,0
2510,958,126,-2406.26,0
2511,763,16,3585.25,0
2512,1327,147,13648.05,0
2513,624,157,10651.93,0
2514,656,116,5394.89,0
2515,450,179,19118.81,0
2516,721,18,13374.91,0
2517,1248,186,-3453.46,0
2518,43,172,13615.79,0
2519,264,16,-4399.04,0
2520,1780,193,11258.08,0
2521,1027,130,262.07,0
2522,1661,56,12411.06,0
2523,1292,79,2744.49,0
2524,596,103,16825.16,0
2525,1040,28,3422.85,0
2526,1358,193,10492.4,0
2527,1488,5,2148.19,0
2528,1083,106,17930.54,0
2529,1013,22,14524.9,0
2530,177,117,1082.57,0
2531,63,100,18719.92,0
2532,958,13,3928.94,0
2533,1003,65,11296.62,0
2534,561,144,13571.33,0
2535,1331,86,-4427.45,0
2536,1270,64,18974.18,0
2537,1313,32,3611.03,0
2538,1822,80,-255.53,0
2539,955,51,16267.69,0
2540,1356,79,12572.48,0
2541,1551,186,-2831.42,0
2542,850,174,-2073.89,0
2543,1279,180,12879.8,0
2544,604,106,-3130.42,0
2545,1534,63,17929.39,0
2546,1815,76,13538.5,0
2547,1742,60,3387.31,0
2548,606,65,4073.47,0
2549,1761,117,7662.4,0
2550,1837,81,4024.24,0
2551,830,105,14586.71,0
2552,1487,128,19368.42,0
2553,1223,183,9613.04,0
2554,1295,185,6150.93,0
2555,746,71,569.35,0
2556,558,86,11335.84,0
2557,64,154,12139.42,0
2558,1254,140,12129.77,0
2559,942,71,-4325.37,1
2560,1976,46,17478.05,0
2561,249,47,3452.66,0
2562,1270,79,13604.14,0
2563,940,166,13995.17,0
2564,1611,149,11263.87,0
2565,157,142,4871.66,0
2566,735,130,10209.61,0
2567,1726,200,-3995.03,0
2568,985,127,14047.39,0
2569,1588,109,-2510.28,0
2570,1974,119,4918.77,0
2571,1112,198,-2409.53,0
2572,1337,101,15926.86,0
2573,1875,161,8757.56,0
2574,1090,6,12273.88,0
2575,662,126,12064.55,0
2576,1044,103,16040.16,0
2577,33,37,-1685.76,0
2578,1864,142,11493.2,0
2579,1817,37,9378.35,0
2580,558,8,-4227.57,0
2581,73,77,35.57,0
2582,1890,141,1689.29,0
2583,825,40,-3186.09,0
2584,1367,107,3868.0,0
2585,1157,92,-4319.94,0
2586,1079,186,8829.59,0
2587,61,18,287.52,0
2588,1881,57,2175.08,0
2589,1544,83,17761.79,0
2590,272,166,7570.42,0
2591,246,32,1725.35,0
2592,1200,194,9961.54,0
2593,628,25,41.79,0
2594,1341,186,-3140.11,0
2595,1807,33,-4477.34,0
2596,705,88,18788.23,0
2597,662,194,13115.27,0
2598,1155,158,14998.7,0
2599,1126,104,19522.94,0
2600,310,34,18290.72,0
2601,1806,102,13422.83,0
2602,1316,127,12349.68,0
2603,1746,69,3421.25,0
2604,495,176,-2399.57,1
2605,1385,40,9343.06,0
2606,338,179,9406.33,0
2607,579,80,18805.93,0
2608,10,141,6064.27,0
2609,49,31,12270.19,0
2610,1511,116,9374.27,0
2611,623,167,-580.99,0
2612,1345,63,9801.61,0
2613,731,48,8502.92,0
2614,1593,87,7347.65,1
2615,795,48,7835.57,0
2616,971,61,-900.3,0
2617,1649,140,6586.94,0
2618,133,78,10141.33,0
2619,1607,184,7236.23,0
2620,83,18,7217.15,0
2621,57,155,-3062.06,0
2622,376,28,-230.65,0
2623,349,80,3024.32,0
2624,271,180,5483.67,0
2625,1507,16,9848.44,0
2626,111,77,16583.63,0
2627,869,186,-1020.88,0
2628,887,137,-4622.8,0
2629,76,26,6230.93,0
2630,1182,28,5802.57,0
2631,1556,105,8797.53,0
2632,1957,77,15830.54,0
2633,1667,164,15059.01,0
2634,329,9,-2498.92,0
2635,122,175,18349.88,1
2636,41,51,-2239.64,0
2637,1191,76,10864.26,0
2638,922,122,11810.16,0
2639,642,185,11996.94,0
2640,1047,32,1633.78,0
2641,279,195,3258.63,0
2642,763,57,8716.92,0
2643,469,54,-10.31,1
2644,1424,116,-4492.24,0
2645,9,144,9053.61,0
2646,13,62,6631.96,0
2647,924,84,11418.28,0
2648,923,56,-1332.49,0
2649,1843,23,16023.12,0
2650,1856,17,-1344.46,0
2651,1076,166,17283.59,0
2652,1233,200,6238.03,0
2653,1574,158,8745.13,0
2654,1636,186,17414.53,0
2655,1729,78,2497.83,0
2656,1426,22,-454.33,0
2657,1215,108,6143.79,0
2658,1075,17,1109.18,0
2659,1417,15,8196.1,0
2660,653,114,1881.45,0
2661,1704,48,16612.24,0
2662,1847,160,10183.11,0
2663,621,113,-4993.98,0
2664,1743,168,15136.84,0
2665,1963,97,3255.31,0
2666,1324,185,3005.2,0
2667,1646,186,4576.57,0
2668,196,91,10756.56,0
2669,417,16,6051.52,0
2670,664,156,10715.89,0
2671,1444,98,-1330.48,1
2672,1779,111,19254.11,0
2673,1664,1,13240.16,0
2674,1641,41,1255.18,0
2675,1546,48,13104.25,0
2676,1380,159,9375.64,0
2677,148,164,-2270.28,0
2678,1001,108,-545.09,0
2679,1389,161,-3967.3,0
2680,364,161,15230.95,0
2681,1995,103,8792.62,0
2682,1676,128,2918.72,0
2683,1726,151,-1841.38,0
2684,402,188,7101.15,0
2685,606,30,8131.53,0
2686,1516,45,12548.71,0
2687,229,80,19248.43,0
2688,1599,39,5873.64,0
2689,1876,45,5150.86,0
2690,537,78,4248.25,0
2691,268,81,15673.1,0
2692,1429,140,-1092.07,0
2693,1817,93,3595.32,0
2694,1035,32,13124.27,0
2695,1344,184,-4607.63,0
2696,1737,24,2234.52,0
2697,126,116,11036.18,0
2698,306,13,-351.2,0
2699,1726,148,2567.76,1
2700,1535,79,7151.13,0
2701,1113,56,5550.59,0
2702,1379,53,-2349.32,0
2703,628,68,18455.88,0
2704,1376,182,-3892.68,0
2705,689,34,13743.57,0
2706,1038,28,-3214.43,0
2707,1281,50,6682.4,0
2708,1233,130,-614.72,0
2709,281,111,-1472.56,0
2710,443,94,-1852.55,0
2711,1864,154,6319.67,0
2712,837,179,7887.12,0
2713,389,47,-1665.39,0
2714,617,26,19484.89,0
2715,1507,84,1444.15,0
2716,147,106,6471.03,0
2717,1303,92,406.74,0
2718,521,120,7348.07,0
2719,630,75,13900.41,0
2720,1630,122,8027.55,0
2721,434,189,2141.22,0
2722,144,151,1209.92,0
2723,289,165,13973.36,0
2724,1410,41,-2044.05,0
2725,14,52,4249.16,0
2726,257,82,-1212.93,0
2727,1370,177,1449.4,0
2728,1722,155,-1182.92,0
2729,1369,134,17169.31,0
2730,1424,74,13297.6,0
2731,1231,66,9023.18,0
2732,858,24,610.63,0
2733,943,166,7755.67,0
2734,1196,28,8020.83,1
2735,464,156,9760.09,0
2736,270,117,-3497.87,0
2737,1245,114,19322.55,0
2738,1176,194,6635.97,0
2739,623,61,18163.29,0
2740,1207,174,-4754.8,0
2741,1423,69,1188.96,0
2742,1875,114,-2400.11,0
2743,72,75,14240.4,0
2744,1442,171,3003.13,0
2745,1922,59,16012.31,0
2746,1307,130,15809.63,0
2747,74,15,11694.87,0
2748,355,105,11644.55,0
2749,1751,165,12503.99,0
2750,497,199,11844.1,0
2751,1352,148,4672.71,0
2752,988,98,12070.69,0
2753,1559,35,17435.17,0
2754,580,162,3314.34,0
2755,910,31,18622.23,0
2756,1471,127,-4660.46,0
2757,373,19,3727.06,0
2758,362,196,-1697.54,0
2759,93,24,-1834.5,0
2760,1345,84,15385.74,0
2761,324,167,17959.21,0
2762,384,92,14443.96,0
2763,575,182,19415.39,0
2764,736,167,408.22,0
2765,737,145,-1480.0,0
2766,1905,147,8017.59,0
2767,346,118,15725.94,0
2768,1873,176,-4004.02,0
2769,1127,163,19889.14,0
2770,1239,160,10056.15,0
2771,1216,175,19473.55,0
2772,1696,47,4127.04,0
2773,1908,192,6450.6,0
2774,719,174,13809.04,0
2775,781,103,14817.51,0
2776,1020,121,825.83,0
2777,1218,163,18245.03,0
2778,1404,94,16685.58,0
2779,1427,145,-4544.87,0
2780,664,42,-1785.8,0
2781,1773,111,7402.43,0
2782,600,29,6523.89,0
2783,11,198,12709.77,0
2784,187,124,-2757.22,0
2785,726,17,11121.38,0
2786,1039,14,10409.25,0
2787,778,152,840.49,0
2788,1321,185,8559.85,0
2789,411,50,555.18,0
2790,956,57,-1326.92,0
2791,585,189,9328.37,0
2792,1076,104,19436.86,0
2793,1664,39,923.33,0
2794,1052,183,3883.4,0
2795,577,96,1414.33,0
2796,1041,36,1661.5,0
2797,1375,114,5104.8,0
2798,1452,37,12546.39,0
2799,1674,14,-4029.89,0
2800,1855,155,18928.1,0
2801,1253,123,-3843.0,0
2802,1790,83,17031.33,0
2803,989,159,17359.45,0
2804,1234,73,8112.23,0
2805,1455,102,-1575.08,0
2806,1318,81,9128.65,0
2807,743,83,10715.8,0
2808,1777,44,16443.97,0
2809,1606,68,8772.38,0
2810,1128,48,5267.73,0
2811,204,57,15957.28,0
2812,1077,75,19523.79,0
2813,974,22,11127.58,0
2814,940,132,16859.68,0
2815,1399,200,9968.38,0
2816,1866,46,12244.7,0
2817,1078,187,12204.18,0
2818,1300,162,12619.67,0
2819,1359,11,3025.34,0
2820,1055,31,9391.53,0
2821,1159,139,9853.39,0
2822,1082,120,2876.79,0
2823,105,56,3746.31,0
2824,1290,38,14056.17,0
2825,1546,21,9568.1,0
2826,1520,110,-1269.72,0
2827,253,94,15940.92,0
2828,295,138,17077.86,0
2829,668,154,6653.53,0
2830,1182,136,222.69,0
2831,549,8,18690.16,0
2832,631,188,17056.74,0
2833,1091,72,1109.54,0
2834,1778,119,-2610.16,0
2835,299,34,6016.34,0
2836,1487,144,11909.92,0
2837,1749,105,-615.29,0
2838,1844,141,7830.32,0
2839,101,87,5635.39,0
2840,1080,150,17263.78,0
2841,332,155,5739.17,0
2842,836,64,8344.41,0
2843,1775,2,18882.15,0
2844,393,109,2492.29,0
2845,1767,26,2224.77,0
2846,874,83,14989.88,0
2847,381,107,1938.47,0
2848,92,69,15796.65,0
2849,1815,97,-2611.61,0
2850,447,30,-2218.47,0
2851,109,8,17533.08,0
2852,317,38,8520.31,0
2853,1192,189,12970.36,0
2854,1836,81,632.22,0
2855,1944,108,-843.14,0
2856,1459,65,15873.86,0
2857,442,67,3965.59,0
2858,218,174,6375.82,0
2859,1246,90,-4300.7,0
2860,673,95,4647.02,0
2861,1552,72,14260.95,0
2862,278,43,15531.88,0
2863,1009,187,12468.87,0
2864,569,46,12304.49,0
2865,1598,200,7655.98,0
2866,1010,125,8458.23,0
2867,875,163,13565.79,0
2868,466,39,1182.54,0
2869,839,51,787.93,0
2870,754,4,18748.12,0
2871,1626,121,-4307.75,0
2872,1608,80,-1513.36,0
2873,838,77,9258.31,0
2874,30,179,13445.87,0
2875,359,133,8447.28,0
2876,1943,55,3876.6,0
2877,1312,20,19449.4,0
2878,86,152,12596.32,0
2879,1258,164,15784.77,0
2880,747,34,-3993.83,0
2881,313,122,898.0,0
2882,365,109,4354.28,0
2883,1801,126,-434.97,0
2884,1823,54,-3177.52,0
2885,1863,162,627.29,0
2886,905,145,8340.89,0
2887,1293,133,12393.63,0
2888,698,89,14350.52,0
2889,131,146,-3926.6,0
2890,803,183,5699.65,0
2891,789,53,-1944.71,0
2892,1856,50,5780.01,0
2893,351,72,5849.4,0
2894,180,173,7455.29,0
2895,1826,141,17320.77,0
2896,1504,16,15127.39,0
2897,1913,13,10918.02,0
2898,1187,20,17135.18,0
2899,1807,66,11961.72,0
2900,1912,47,15471.37,0
2901,1120,147,9094.46,0
2902,774,173,8130.46,0
2903,510,165,13102.43,0
2904,365,122,-4507.77,0
2905,981,54,12259.44,0
2906,353,6,18362.96,0
2907,800,14,12848.55,0
2908,1460,132,-4080.16,0
2909,1107,86,4447.14,0
2910,1249,183,15239.53,0
2911,412,162,18965.21,0
2912,735,27,4254.08,0
2913,981,7,16029.85,0
2914,118,131,16595.25,0
2915,482,175,-1917.84,0
2916,192,2,16144.71,0
2917,591,80,3106.25,0
2918,590,153,9830.94,0
2919,659,60,8474.05,0
2920,107,24,11576.35,0
2921,382,15,13511.62,0
2922,783,95,6022.03,0
2923,390,142,17207.77,0
2924,244,182,15237.46,0
2925,585,134,14635.53,0
2926,869,81,6456.17,0
2927,468,18,-4060.68,0
2928,866,20,7306.41,0
2929,934,115,17461.14,0
2930,1562,190,-238.75,0
2931,1234,40,19564.81,0
2932,604,39,15192.27,0
